plan_id,customer_id,merchant_id,basket_amount_pence,deposit_amount_pence,term_months,created_at
1959,435,18,15000,3000,12,2025-05-21
1960,175,17,65000,0,3,2025-08-10
1961,1631,29,15000,3000,12,2026-01-24
1962,1406,7,40000,0,3,2025-09-16
1963,1986,24,25000,0,3,2025-04-15
1964,1323,22,25000,0,3,2025-05-23
1965,278,17,25000,0,3,2025-06-25
1966,1843,22,90000,9000,12,2026-03-02
1967,1104,21,120000,0,3,2025-01-29
1968,1054,5,40000,0,4,2026-01-22
1969,1375,25,120000,0,3,2025-10-14
1970,45,6,120000,0,3,2026-01-04
1971,1981,40,25000,0,3,2025-11-04
1972,718,34,120000,24000,6,2025-03-17
1973,1531,28,8000,0,3,2025-03-17
1974,826,33,65000,0,4,2025-11-18
1975,402,15,8000,0,3,2025-10-03
1976,919,15,120000,0,3,2026-01-01
1977,355,27,40000,8000,6,2025-07-02
1978,1667,32,65000,13000,12,2025-09-18
1979,1799,2,90000,18000,6,2025-08-17
1980,1787,10,8000,0,4,2025-05-25
1981,156,21,25000,0,3,2025-04-13
1982,1616,3,65000,0,3,2025-11-15
1983,816,23,40000,0,4,2026-02-12
1984,1341,28,15000,3000,12,2025-06-25
1985,144,4,90000,0,3,2025-10-20
1986,1708,21,8000,1600,12,2025-02-09
1987,1046,27,40000,0,3,2025-08-18
1988,1375,25,65000,13000,6,2026-01-11
1989,35,34,65000,13000,12,2025-06-25
1990,1277,35,25000,2500,6,2025-06-11
1991,771,3,8000,1600,12,2025-04-21
1992,6,13,120000,0,3,2025-06-04
1993,1877,15,90000,0,3,2025-01-09
1994,636,32,65000,13000,6,2025-02-12
1995,18,10,90000,0,3,2025-09-16
1996,1095,6,120000,0,4,2025-08-03
1997,704,40,65000,0,4,2025-10-09
1998,740,34,40000,0,4,2025-10-11
1999,441,35,65000,0,3,2026-01-24
2000,1122,3,120000,12000,12,2025-09-30
2001,1177,30,90000,18000,12,2025-02-22
2002,403,16,90000,9000,6,2025-06-01
2003,922,29,25000,0,3,2025-06-07
2004,1360,21,65000,13000,12,2025-07-04
2005,854,20,15000,0,3,2025-06-24
2006,1414,40,90000,18000,6,2025-02-23
2007,312,6,40000,4000,12,2025-03-14
2008,708,37,8000,0,3,2026-01-17
2009,101,13,15000,3000,12,2026-01-25
2010,1649,13,15000,0,4,2026-01-12
2011,1846,3,25000,0,3,2025-06-01
2012,590,36,120000,12000,6,2025-01-09
2013,86,38,120000,24000,6,2025-08-19
2014,884,9,120000,0,4,2025-11-18
2015,152,14,90000,9000,12,2025-08-06
2016,1363,29,65000,0,4,2026-03-02
2017,1557,17,25000,0,3,2025-04-17
2018,631,5,65000,0,4,2026-01-03
2019,903,9,15000,0,4,2025-07-05
2020,1680,37,90000,0,3,2025-04-21
2021,1771,33,8000,1600,12,2025-09-10
2022,1557,8,65000,0,3,2026-01-03
2023,875,35,8000,1600,6,2025-04-18
2024,983,18,25000,2500,12,2025-05-23
2025,1229,11,120000,0,4,2025-12-17
2026,1446,19,90000,0,3,2025-02-14
2027,1719,8,25000,0,3,2025-08-16
2028,1256,27,15000,0,4,2025-06-21
2029,903,34,8000,1600,12,2025-06-09
2030,1179,31,90000,0,4,2026-01-24
2031,1556,35,65000,0,4,2025-03-06
2032,1163,34,40000,4000,12,2025-07-15
2033,768,34,40000,0,3,2025-04-23
2034,854,2,25000,0,4,2025-06-17
2035,1908,26,120000,0,4,2025-09-06
2036,810,20,25000,0,3,2025-11-19
2037,838,29,65000,0,4,2025-12-30
2038,1480,14,25000,0,4,2025-02-13
2039,183,11,65000,0,3,2025-06-13
2040,1314,33,25000,5000,6,2025-11-07
2041,1244,33,90000,9000,12,2025-02-12
2042,558,29,25000,5000,12,2025-11-26
2043,1329,14,90000,18000,12,2025-06-05
2044,998,26,65000,0,3,2026-01-29
2045,1216,30,15000,0,4,2025-06-27
2046,947,30,90000,0,4,2025-06-20
2047,1422,35,90000,0,4,2026-02-24
2048,213,15,25000,5000,6,2025-09-14
2049,311,16,15000,3000,12,2025-08-28
2050,1613,34,8000,0,3,2025-07-26
2051,438,20,15000,0,3,2025-07-30
2052,1298,7,25000,5000,6,2025-02-22
2053,86,34,25000,5000,12,2026-01-01
2054,207,2,15000,3000,12,2025-01-14
2055,1535,24,15000,0,3,2025-12-27
2056,723,13,90000,0,3,2025-07-25
2057,1441,34,120000,0,4,2025-12-11
2058,554,6,15000,1500,12,2025-03-07
2059,1998,40,90000,0,4,2025-09-10
2060,905,5,120000,24000,12,2025-12-31
2061,1149,10,25000,5000,6,2026-02-16
2062,1450,5,90000,18000,6,2025-05-02
2063,155,17,120000,0,3,2025-04-11
2064,1891,7,40000,0,3,2026-02-17
2065,925,17,120000,0,4,2025-07-21
2066,574,19,25000,0,4,2025-04-03
2067,1047,2,40000,4000,6,2025-04-20
2068,1599,7,90000,18000,6,2026-03-05
2069,340,2,90000,0,3,2025-07-15
2070,1997,4,25000,0,4,2025-05-05
2071,401,1,15000,1500,6,2025-10-05
2072,223,35,90000,18000,6,2025-08-04
2073,1304,27,90000,9000,6,2025-08-04
2074,211,33,8000,0,4,2025-10-15
2075,1341,22,120000,0,4,2025-07-18
2076,822,3,65000,6500,12,2025-02-25
2077,253,36,65000,6500,6,2025-12-28
2078,138,39,25000,0,3,2025-03-02
2079,288,12,40000,0,3,2025-03-29
2080,290,39,65000,0,3,2025-05-22
2081,9,27,90000,9000,12,2025-04-09
2082,624,4,90000,0,3,2025-03-25
2083,753,33,8000,1600,12,2025-04-07
2084,1859,4,25000,5000,6,2025-01-17
2085,1108,15,8000,1600,6,2025-06-18
2086,1565,26,120000,24000,12,2025-03-01
2087,467,15,15000,0,3,2026-01-25
2088,1779,22,40000,0,4,2026-01-22
2089,1728,8,120000,0,3,2026-01-07
2090,333,31,120000,0,4,2025-06-24
2091,804,20,8000,1600,6,2025-02-25
2092,311,11,65000,13000,12,2025-03-18
2093,1889,27,40000,4000,12,2025-08-11
2094,1801,29,65000,0,3,2025-08-28
2095,354,12,65000,13000,12,2025-03-08
2096,517,18,65000,0,3,2025-11-12
2097,1393,1,25000,0,3,2025-10-17
2098,662,9,40000,8000,12,2025-06-24
2099,503,7,40000,0,4,2025-09-30
2100,664,16,120000,0,3,2025-09-29
2101,983,36,25000,0,3,2025-07-06
2102,87,15,90000,0,3,2025-01-15
2103,1848,6,8000,800,6,2025-05-08
2104,1884,34,65000,6500,6,2025-10-17
2105,971,37,65000,0,3,2025-03-30
2106,1557,12,15000,0,3,2025-01-05
2107,1437,3,25000,0,3,2025-01-10
2108,1924,2,8000,0,3,2025-12-17
2109,610,24,40000,0,4,2026-01-06
2110,114,18,15000,0,3,2025-11-14
2111,1598,7,90000,0,3,2025-11-29
2112,471,26,15000,0,3,2025-05-22
2113,1040,32,8000,1600,12,2025-04-14
2114,549,35,40000,4000,6,2025-03-10
2115,1017,39,8000,1600,12,2026-01-05
2116,245,36,15000,0,3,2025-10-20
2117,1986,37,90000,0,3,2025-04-27
2118,1036,11,40000,8000,12,2026-01-22
2119,1643,39,120000,0,3,2025-08-08
2120,1701,30,120000,24000,6,2025-01-10
2121,790,9,40000,0,3,2025-10-26
2122,1491,29,25000,5000,12,2025-04-02
2123,1237,25,40000,0,3,2025-09-23
2124,457,34,90000,0,4,2026-01-21
2125,1313,19,65000,0,3,2025-05-19
2126,1163,19,8000,0,3,2025-11-17
2127,1801,11,15000,0,4,2025-08-01
2128,453,27,15000,0,3,2025-11-01
2129,1869,7,25000,0,3,2026-01-03
2130,1541,30,90000,0,3,2025-02-25
2131,863,37,25000,5000,6,2025-02-03
2132,919,20,25000,5000,12,2025-04-22
2133,1520,20,120000,0,3,2025-08-09
2134,294,39,8000,0,3,2025-01-06
2135,139,20,120000,24000,6,2025-06-03
2136,361,16,8000,0,4,2025-12-04
2137,1938,37,25000,0,4,2025-08-15
2138,655,14,8000,0,4,2025-10-28
2139,685,30,90000,0,3,2025-10-13
2140,568,22,40000,0,3,2025-01-11
2141,208,12,40000,0,4,2025-04-28
2142,113,16,90000,9000,6,2025-04-08
2143,669,7,120000,0,3,2025-05-08
2144,111,38,25000,5000,12,2025-07-02
2145,1753,6,120000,0,4,2025-07-10
2146,1685,23,8000,0,3,2025-10-28
2147,1263,31,25000,0,3,2025-11-09
2148,356,33,120000,0,3,2025-08-10
2149,1526,27,8000,800,6,2025-05-06
2150,939,28,120000,0,3,2025-01-05
2151,1244,36,8000,0,4,2025-03-20
2152,1405,14,25000,0,3,2025-02-09
2153,224,3,120000,12000,12,2026-01-17
2154,1637,26,8000,0,4,2025-04-17
2155,182,34,40000,8000,12,2025-09-18
2156,25,31,15000,1500,12,2025-09-03
2157,955,34,25000,0,3,2025-08-04
2158,1951,34,40000,8000,12,2026-01-29
2159,533,25,40000,0,3,2025-07-30
2160,764,5,65000,13000,6,2025-09-27
2161,720,39,40000,0,3,2025-07-01
2162,1032,4,120000,0,3,2025-05-08
2163,276,23,90000,0,3,2025-01-09
2164,492,31,120000,0,3,2026-01-24
2165,776,32,15000,0,3,2025-12-13
2166,761,19,40000,0,3,2026-03-06
2167,284,24,25000,0,3,2025-03-15
2168,701,19,90000,0,3,2025-01-13
2169,1293,30,120000,24000,6,2025-10-18
2170,1635,19,8000,0,3,2025-04-20
2171,597,15,65000,0,3,2025-01-16
2172,218,29,90000,0,4,2025-09-09
2173,1049,40,40000,0,3,2026-01-22
2174,298,22,65000,6500,6,2025-09-25
2175,460,19,8000,0,3,2025-05-08
2176,1351,24,25000,0,3,2025-04-05
2177,1582,33,120000,0,3,2025-09-22
2178,1454,35,40000,4000,6,2025-07-31
2179,1196,36,90000,9000,12,2025-09-06
2180,297,11,15000,0,3,2025-06-05
2181,1484,5,65000,6500,6,2025-10-02
2182,1716,8,15000,0,3,2025-01-22
2183,1885,17,40000,4000,12,2025-12-14
2184,1789,33,120000,0,3,2025-08-21
2185,1820,20,25000,2500,6,2026-01-11
2186,191,13,8000,0,4,2025-05-15
2187,1429,15,25000,0,3,2025-01-05
2188,1029,24,25000,2500,6,2025-06-08
2189,1079,14,120000,24000,12,2025-12-05
2190,1620,4,40000,8000,12,2025-12-05
2191,8,39,90000,18000,12,2025-11-13
2192,1707,25,8000,0,3,2025-06-03
2193,713,32,90000,9000,12,2025-02-03
2194,796,19,15000,1500,6,2025-06-14
2195,958,1,25000,2500,12,2025-09-18
2196,1340,31,120000,0,3,2025-09-06
2197,227,5,8000,800,6,2026-02-22
2198,587,19,8000,0,4,2025-03-29
2199,1360,37,15000,3000,12,2025-04-29
2200,1265,38,8000,0,4,2026-01-23
2201,1961,40,40000,0,3,2026-01-04
2202,1564,28,15000,3000,12,2025-08-21
2203,1360,6,120000,24000,6,2025-12-04
2204,882,1,40000,4000,6,2025-11-08
2205,796,9,90000,0,3,2025-03-02
2206,821,14,25000,5000,6,2026-01-20
2207,1228,16,8000,0,3,2025-09-06
2208,1954,38,65000,13000,6,2026-01-06
2209,15,4,15000,1500,6,2025-11-15
2210,395,36,8000,1600,12,2025-08-01
2211,980,9,90000,18000,12,2026-01-27
2212,1287,27,90000,9000,6,2025-09-10
2213,1800,9,120000,12000,12,2025-02-06
2214,649,40,65000,0,3,2025-08-05
2215,302,15,8000,0,3,2025-05-21
2216,1814,26,15000,1500,12,2025-06-25
2217,618,34,25000,0,4,2026-01-25
2218,1604,15,8000,0,4,2025-03-01
2219,175,22,65000,13000,6,2025-06-14
2220,1889,23,8000,0,3,2025-11-09
2221,239,27,15000,1500,6,2025-07-19
2222,149,35,65000,0,4,2025-06-15
2223,1478,30,120000,0,3,2025-08-28
2224,139,37,25000,0,4,2025-10-24
2225,132,31,8000,0,3,2025-12-16
2226,304,23,90000,18000,12,2025-04-22
2227,815,16,8000,0,4,2025-10-06
2228,1638,8,120000,0,3,2025-04-25
2229,1467,28,40000,0,3,2025-11-22
2230,14,5,8000,800,6,2025-04-05
2231,1004,40,90000,0,3,2025-08-12
2232,724,22,15000,3000,12,2025-02-03
2233,265,16,40000,0,3,2025-01-06
2234,1399,10,15000,0,4,2025-12-28
2235,891,37,15000,1500,12,2026-02-18
2236,1713,36,40000,8000,6,2025-03-05
2237,132,2,25000,0,4,2025-07-11
2238,595,22,8000,1600,12,2025-01-03
2239,13,21,8000,0,4,2025-02-19
2240,1451,22,25000,0,3,2025-03-04
2241,665,33,120000,12000,12,2025-12-05
2242,1018,26,8000,0,4,2026-01-14
2243,238,22,8000,0,3,2026-01-31
2244,1443,35,15000,3000,6,2026-03-04
2245,1986,16,25000,2500,12,2025-08-16
2246,1354,24,25000,0,4,2025-12-26
2247,912,32,40000,8000,6,2025-10-16
2248,958,27,25000,0,4,2025-12-29
2249,1126,37,40000,0,3,2025-02-14
2250,1799,23,120000,0,3,2026-02-13
2251,777,34,15000,0,3,2026-02-02
2252,940,28,15000,0,4,2025-09-21
2253,800,7,40000,0,4,2025-12-18
2254,1426,26,90000,0,4,2025-02-23
2255,1503,36,15000,3000,12,2026-03-01
2256,105,37,90000,0,3,2025-07-22
2257,948,17,25000,0,4,2026-02-05
2258,1524,28,40000,4000,12,2025-08-20
2259,1887,40,65000,6500,12,2025-06-24
2260,1688,14,65000,0,4,2025-09-02
2261,1652,30,90000,0,3,2025-08-15
2262,1315,1,90000,0,3,2025-06-11
2263,1466,33,15000,0,3,2025-03-18
2264,267,36,65000,13000,12,2025-07-29
2265,1657,8,90000,0,4,2025-12-22
2266,504,18,15000,0,3,2025-04-07
2267,1815,3,65000,0,4,2026-02-10
2268,1871,10,40000,0,3,2025-12-22
2269,1920,24,25000,0,4,2025-08-03
2270,1899,39,65000,6500,12,2025-02-25
2271,760,24,8000,0,4,2025-12-10
2272,878,1,15000,0,4,2025-07-28
2273,1757,13,15000,3000,6,2025-11-27
2274,820,37,90000,0,3,2025-12-22
2275,307,4,90000,0,3,2025-04-05
2276,885,30,8000,800,6,2025-07-25
2277,1832,11,40000,8000,6,2025-01-17
2278,1517,39,90000,0,3,2025-10-29
2279,460,2,120000,0,4,2025-01-02
2280,1812,10,65000,0,3,2025-01-29
2281,647,19,40000,0,3,2025-04-04
2282,128,26,15000,1500,12,2026-02-09
2283,1847,19,65000,0,3,2025-10-23
2284,1006,27,90000,0,4,2025-03-12
2285,741,30,25000,0,3,2026-02-23
2286,29,29,65000,13000,12,2025-09-11
2287,1050,10,8000,800,12,2025-09-25
2288,69,22,90000,18000,12,2025-02-08
2289,1839,8,65000,0,3,2025-10-26
2290,171,26,25000,0,4,2025-05-02
2291,1907,8,40000,0,3,2025-09-25
2292,983,30,15000,0,3,2025-07-07
2293,461,28,25000,0,3,2025-01-30
2294,1328,19,90000,0,3,2025-08-20
2295,105,31,8000,800,12,2025-02-16
2296,747,40,15000,3000,12,2025-12-12
2297,522,11,120000,24000,6,2025-11-01
2298,716,14,25000,0,3,2025-07-27
2299,1779,29,15000,1500,6,2025-04-07
2300,704,32,65000,0,4,2026-03-05
2301,1058,33,25000,5000,12,2025-09-24
2302,429,12,65000,13000,12,2025-11-13
2303,1640,5,8000,1600,12,2025-12-21
2304,242,33,25000,5000,12,2025-05-05
2305,18,22,40000,0,3,2025-11-12
2306,1471,40,65000,0,3,2026-02-10
2307,916,20,25000,5000,12,2025-12-16
2308,166,17,40000,0,3,2025-12-16
2309,1657,18,65000,0,3,2025-06-22
2310,1208,35,120000,24000,6,2025-08-17
2311,1980,5,120000,0,4,2025-08-20
2312,1972,39,8000,0,4,2025-08-01
2313,1057,39,40000,0,3,2025-05-09
2314,865,23,25000,2500,6,2026-02-08
2315,1778,4,15000,0,3,2025-12-28
2316,1062,2,65000,0,4,2025-06-21
2317,921,20,90000,0,3,2025-03-09
2318,1100,27,15000,1500,6,2025-12-12
2319,1638,7,120000,0,3,2025-04-07
2320,1142,32,65000,0,3,2025-09-09
2321,711,40,25000,0,4,2025-02-09
2322,1452,19,40000,0,4,2025-07-01
2323,887,38,90000,18000,12,2025-03-29
2324,187,11,65000,13000,12,2026-02-22
2325,260,29,40000,0,4,2025-09-25
2326,382,31,90000,0,4,2025-10-05
2327,920,36,8000,1600,12,2025-03-18
2328,396,9,25000,2500,6,2025-05-05
2329,1446,38,25000,5000,12,2025-04-20
2330,679,22,120000,0,3,2025-01-22
2331,601,7,90000,0,3,2025-08-23
2332,819,30,40000,0,4,2025-10-26
2333,1529,28,25000,5000,12,2025-06-02
2334,490,40,90000,9000,6,2025-01-06
2335,1303,36,40000,0,3,2025-09-07
2336,462,16,90000,0,3,2025-03-07
2337,1776,25,65000,6500,6,2026-01-05
2338,79,35,120000,0,3,2025-10-08
2339,1716,13,40000,0,4,2025-04-16
2340,146,21,15000,3000,12,2025-09-09
2341,664,16,8000,0,4,2025-07-08
2342,1793,19,25000,5000,12,2025-02-28
2343,1790,5,25000,0,3,2025-11-29
2344,1456,19,25000,5000,6,2026-03-03
2345,949,13,40000,8000,12,2025-11-19
2346,1194,13,8000,0,3,2025-05-27
2347,1180,17,120000,0,3,2025-11-26
2348,725,31,90000,0,3,2026-03-02
2349,182,9,40000,8000,12,2026-02-23
2350,1956,8,8000,800,12,2025-01-05
2351,381,32,40000,0,3,2025-10-07
2352,1269,6,8000,0,3,2025-03-19
2353,1213,20,8000,0,4,2025-01-21
2354,1658,24,40000,0,4,2025-12-13
2355,394,21,90000,0,3,2025-02-05
2356,1002,4,15000,3000,6,2025-03-19
2357,596,3,8000,1600,12,2025-11-13
2358,881,2,25000,5000,12,2026-02-14
2359,711,10,120000,24000,6,2025-01-30
2360,1711,13,40000,0,3,2025-03-02
2361,1955,13,120000,12000,6,2025-06-11
2362,1217,39,8000,0,4,2025-01-12
2363,1414,30,15000,0,3,2026-01-28
2364,1188,32,120000,0,3,2025-01-05
2365,512,12,40000,0,3,2025-10-14
2366,585,35,65000,13000,6,2025-06-22
2367,292,34,65000,6500,6,2026-03-07
2368,648,8,25000,0,4,2026-01-16
2369,1594,16,65000,0,3,2025-06-09
2370,298,16,65000,0,3,2025-07-22
2371,1063,20,25000,5000,6,2025-07-30
2372,267,3,40000,0,3,2025-04-29
2373,985,26,15000,3000,12,2025-06-26
2374,209,20,40000,0,3,2025-10-03
2375,819,2,8000,800,12,2025-02-08
2376,547,2,40000,0,3,2025-09-13
2377,1382,27,120000,24000,12,2025-06-23
2378,1858,18,40000,8000,12,2025-09-25
2379,530,2,65000,0,3,2026-02-09
2380,143,13,65000,0,3,2025-01-17
2381,1151,18,120000,24000,12,2025-05-21
2382,584,40,25000,0,4,2025-11-01
2383,1731,28,8000,1600,6,2026-03-04
2384,1328,29,90000,0,3,2025-08-01
2385,1199,12,120000,0,4,2025-12-23
2386,1863,33,15000,3000,6,2026-02-26
2387,257,40,40000,4000,12,2025-01-07
2388,642,23,90000,0,3,2025-11-17
2389,1461,23,90000,18000,12,2025-03-28
2390,1061,36,8000,0,4,2026-02-28
2391,999,37,90000,0,3,2025-02-07
2392,522,25,40000,0,4,2025-06-03
2393,1639,20,65000,13000,6,2026-01-24
2394,1146,32,90000,18000,6,2025-09-12
2395,322,6,25000,0,3,2025-03-30
2396,1259,27,40000,4000,12,2025-07-27
2397,1997,7,120000,12000,12,2025-07-26
2398,337,3,90000,9000,6,2026-01-01
2399,1108,29,90000,0,4,2025-09-09
2400,1379,18,120000,0,4,2025-09-01
2401,1387,18,40000,8000,6,2025-08-07
2402,630,22,8000,0,3,2026-02-17
2403,120,14,15000,1500,6,2025-08-12
2404,1253,3,15000,0,3,2025-04-25
2405,687,6,40000,0,3,2026-01-11
2406,754,8,40000,8000,6,2025-05-20
2407,398,9,90000,9000,6,2025-07-24
2408,1584,34,40000,0,3,2025-12-23
2409,691,38,15000,0,3,2025-12-12
2410,15,35,40000,0,3,2026-01-03
2411,1522,29,8000,0,3,2025-05-09
2412,1093,18,90000,9000,12,2025-11-20
2413,1542,8,8000,1600,12,2025-08-14
2414,950,40,40000,4000,12,2025-07-08
2415,1302,37,15000,1500,12,2026-01-07
2416,1975,23,25000,5000,12,2025-09-19
2417,610,32,90000,9000,6,2025-07-26
2418,1824,1,65000,0,3,2026-01-06
2419,346,10,120000,24000,6,2025-03-17
2420,1878,39,25000,5000,12,2025-11-06
2421,1052,32,8000,800,6,2025-04-12
2422,1399,11,40000,4000,6,2025-04-15
2423,1156,14,65000,13000,6,2025-05-26
2424,620,36,65000,0,3,2025-01-18
2425,847,20,120000,0,3,2025-04-17
2426,1291,18,25000,5000,12,2025-09-21
2427,858,28,90000,0,4,2025-05-07
2428,1574,36,15000,3000,12,2025-12-19
2429,907,35,65000,0,3,2025-02-14
2430,912,18,65000,6500,12,2025-02-16
2431,575,26,8000,1600,12,2025-05-03
2432,797,3,8000,0,4,2026-02-24
2433,860,40,25000,0,4,2025-04-18
2434,904,18,40000,8000,6,2025-04-19
2435,91,16,120000,0,4,2025-03-01
2436,1308,37,65000,0,3,2025-12-30
2437,441,14,25000,2500,12,2025-03-04
2438,217,2,120000,12000,12,2025-04-09
2439,1376,38,65000,0,3,2025-03-03
2440,990,1,40000,4000,6,2025-09-14
2441,1230,28,90000,0,3,2025-09-09
2442,1181,23,15000,0,4,2026-01-26
2443,979,5,8000,0,3,2025-12-07
2444,790,10,65000,0,4,2025-09-25
2445,1854,27,8000,0,3,2025-02-24
2446,1932,5,40000,8000,12,2025-01-31
2447,401,4,65000,6500,12,2025-12-14
2448,1672,22,120000,0,4,2025-02-28
2449,1981,19,120000,12000,6,2025-10-20
2450,1063,8,120000,12000,6,2025-04-22
2451,1417,40,8000,800,12,2026-03-06
2452,540,18,40000,8000,12,2025-05-20
2453,1402,40,65000,6500,12,2025-08-10
2454,1859,28,25000,5000,6,2025-11-14
2455,400,3,120000,0,4,2025-11-04
2456,1193,1,25000,5000,6,2025-08-29
2457,1575,35,40000,4000,6,2026-01-24
2458,1333,3,65000,13000,6,2025-10-08
2459,1837,24,15000,0,3,2025-01-23
2460,661,10,90000,0,3,2025-02-14
2461,2,34,120000,12000,6,2025-06-24
2462,696,10,120000,0,3,2025-07-05
2463,1473,8,8000,0,3,2026-01-28
2464,591,10,65000,6500,12,2025-06-18
2465,1049,15,120000,24000,12,2025-01-16
2466,1029,7,15000,1500,6,2025-02-17
2467,1661,14,40000,8000,12,2025-06-26
2468,645,20,90000,0,3,2026-02-26
2469,139,30,25000,0,3,2025-04-14
2470,689,24,15000,0,4,2025-01-24
2471,892,25,40000,8000,6,2025-05-15
2472,114,31,90000,0,3,2025-02-10
2473,211,24,25000,2500,12,2025-10-12
2474,8,8,25000,0,3,2026-02-09
2475,1908,20,65000,13000,12,2025-03-14
2476,1609,38,15000,0,4,2026-02-24
2477,1529,14,8000,0,3,2025-02-17
2478,747,35,65000,13000,12,2025-06-04
2479,1055,9,40000,4000,6,2025-04-22
2480,1784,39,15000,0,3,2025-03-27
2481,1405,8,40000,0,3,2025-05-29
2482,524,1,40000,8000,6,2025-06-08
2483,1971,9,8000,1600,6,2025-01-07
2484,985,36,40000,4000,12,2025-09-15
2485,1357,3,65000,6500,6,2025-11-26
2486,517,17,15000,0,3,2025-02-18
2487,1762,28,65000,0,4,2025-02-27
2488,958,36,120000,12000,6,2025-01-15
2489,171,27,65000,0,3,2025-11-17
2490,151,40,25000,0,3,2025-10-21
2491,1863,26,120000,12000,6,2026-01-26
2492,750,37,40000,8000,6,2025-09-24
2493,1198,23,65000,0,3,2025-05-12
2494,394,13,120000,12000,6,2025-08-10
2495,168,15,8000,0,3,2025-01-17
2496,1535,13,25000,0,3,2025-06-07
2497,1199,39,8000,0,4,2026-01-24
2498,639,39,40000,4000,12,2026-02-27
2499,946,15,40000,8000,12,2025-07-15
2500,746,33,15000,0,3,2025-12-12
2501,1362,24,65000,6500,6,2025-07-05
2502,632,40,8000,0,4,2025-03-02
2503,833,33,40000,8000,12,2025-10-28
2504,1699,14,120000,24000,12,2026-03-01
2505,308,32,15000,1500,6,2025-01-27
2506,1268,17,40000,8000,6,2025-09-23
2507,1769,21,120000,24000,6,2025-05-21
2508,1146,18,15000,1500,12,2025-09-11
2509,1583,31,120000,0,3,2025-10-11
2510,1895,26,90000,18000,12,2025-04-12
2511,179,23,8000,0,4,2025-04-18
2512,835,24,8000,0,3,2025-02-22
2513,576,28,25000,5000,6,2025-04-14
2514,542,8,15000,3000,12,2025-09-06
2515,1397,39,40000,4000,12,2025-01-23
2516,1822,21,25000,0,3,2025-05-15
2517,1752,22,65000,0,3,2025-09-28
2518,1488,26,120000,12000,6,2025-04-06
2519,1929,11,90000,9000,12,2025-02-13
2520,1863,16,8000,0,3,2025-12-11
2521,1003,38,65000,0,3,2025-12-22
2522,84,32,8000,1600,6,2025-03-02
2523,467,17,120000,0,3,2025-04-11
2524,1352,19,120000,0,4,2025-08-10
2525,1259,1,15000,1500,12,2025-09-03
2526,1521,38,8000,1600,12,2025-05-17
2527,424,3,25000,0,3,2026-01-16
2528,1865,16,8000,800,12,2025-04-23
2529,1894,11,40000,0,3,2025-12-16
2530,46,19,25000,0,3,2025-10-13
2531,1655,4,90000,9000,6,2026-01-24
2532,1875,34,25000,2500,6,2025-09-29
2533,485,34,90000,0,4,2025-11-23
2534,1567,33,120000,0,3,2025-03-16
2535,1034,22,25000,0,3,2025-10-28
2536,690,22,40000,4000,12,2025-12-18
2537,212,22,65000,13000,6,2026-01-15
2538,85,16,90000,0,4,2025-07-28
2539,1232,14,120000,0,4,2025-06-27
2540,1590,22,15000,3000,6,2025-12-06
2541,259,14,25000,0,3,2025-07-09
2542,35,32,65000,6500,6,2025-09-05
2543,894,28,90000,0,3,2025-05-16
2544,746,38,15000,0,4,2025-03-02
2545,770,20,25000,2500,12,2025-08-17
2546,566,7,90000,0,3,2025-02-27
2547,1139,16,25000,0,4,2025-05-25
2548,1963,8,120000,0,3,2025-08-11
2549,850,33,90000,18000,6,2026-02-11
2550,412,6,8000,0,4,2026-01-03
2551,1282,38,15000,0,3,2026-01-28
2552,1595,40,40000,0,3,2025-10-12
2553,1324,2,65000,13000,12,2025-01-19
2554,68,40,25000,0,3,2025-07-27
2555,379,1,40000,4000,12,2025-05-05
2556,1804,9,15000,0,4,2025-07-26
2557,599,31,15000,3000,6,2025-05-31
2558,1570,11,65000,0,3,2025-11-28
2559,1062,6,65000,0,4,2025-08-15
2560,638,25,65000,0,3,2025-11-09
2561,1625,37,120000,12000,12,2025-07-16
2562,1735,36,90000,9000,6,2025-03-20
2563,1720,9,90000,9000,12,2025-03-04
2564,110,25,40000,8000,12,2025-04-28
2565,1384,29,40000,0,4,2025-10-27
2566,138,9,25000,0,4,2025-01-28
2567,1983,27,25000,0,3,2025-11-05
2568,523,28,40000,0,3,2025-07-08
2569,310,6,8000,0,4,2025-01-22
2570,282,4,8000,0,4,2026-01-02
2571,1285,7,25000,5000,6,2026-02-16
2572,1454,37,15000,0,3,2025-04-07
2573,1750,32,15000,0,3,2025-12-30
2574,4,26,15000,1500,12,2025-04-17
2575,1441,12,40000,0,3,2025-03-09
2576,649,33,25000,0,3,2026-02-15
2577,253,15,40000,8000,6,2025-11-18
2578,1686,30,120000,0,3,2025-06-23
2579,909,19,8000,800,12,2025-05-06
2580,696,33,40000,0,4,2025-02-14
2581,1382,16,15000,0,3,2025-08-22
2582,231,1,90000,0,4,2025-08-21
2583,1990,12,8000,0,3,2025-08-25
2584,748,13,15000,0,3,2026-02-19
2585,559,34,120000,0,4,2025-11-19
2586,1836,29,120000,0,3,2025-08-31
2587,66,10,65000,0,3,2025-12-28
2588,1287,22,65000,0,4,2026-01-19
2589,662,20,120000,0,3,2025-02-05
2590,390,19,65000,0,3,2025-01-26
2591,14,21,15000,0,3,2025-08-02
2592,6,37,90000,0,3,2025-08-27
2593,924,29,25000,0,3,2026-01-30
2594,1678,12,8000,0,3,2025-08-14
2595,190,29,120000,24000,12,2025-11-18
